"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00013755","1956-03-09","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  106",",,X","   33",",,X"," 1012",",,X","  293","W,,X",,,"  164",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-03-10","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  167",",,X","   50",",,X"," 2236",",,X","  158","W,,X",,,"  123",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-03-11","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   13",",,X","    0",",,X","    0",",,X","  150",",,X","   89",",,X"," 2342",",,X","  338","W,,X",,,"  113",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-03-12","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    5",",,X","    0",",,X","    0",",,X","  122",",,X","   39",",,X"," 0230",",,X","  360","W,,X",,,"  144",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-03-13","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   89",",,X","    0",",,X","    0",",,X","   67",",,X","   33",",,X"," 1718",",,X","   68","W,,X",,,"  129",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-03-14","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  150",",,X","    0",",,X","    0",",,X","  222",",,X","   67",",,X"," 1512",",,X","  248","W,,X",,,"  262",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-03-15","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","   72",",,X","   33",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1956-03-16","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  251",",,X","    0",",,X","    0",",,X","  122",",,X","   33",",,X"," 2336",",,X","  293","W,,X",,,"  293",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-03-17","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","   50",",,X","  -22",",,X"," 0042",",,X","  315","W,,X",,,"  190",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-03-18","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   48",",,X","    0",",,X","    0",",,X","   83",",,X","  -22",",,X"," 2154",",,X","  293","W,,X",,,"  164",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-03-19","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    3",",,X","    0","T,,X","    0",",,X","   33",",,X","  -28",",,X"," 0148",",,X","  315","W,,X",,,"  159",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00013755","1956-03-20","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","   56",",,X","  -44",",,X"," 1218",",,X","   45","W,,X",,,"  139",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-03-21","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","   72",",,X","  -33",",,X"," 1118",",,X","   23","W,,X",,,"  139",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-03-22","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  133",",,X","  -22",",,X"," 1124",",,X","  270","W,,X",,,"  134",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-03-23","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  133",",,X","   17",",,X"," 2348",",,X","  203","W,,X",,,"  129",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1956-03-24","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   38",",,X","    0","T,,X","    0",",,X","  139",",,X","  -17",",,X"," 1048",",,X","  293","W,,X",,,"  200",",,X",,,,,,,,,,,,,,,"    1",",,X","    1",",,X"
"USW00013755","1956-03-25","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","   44",",,X","  -50",",,X"," 1412",",,X","  338","W,,X",,,"  180",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-03-26","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  139",",,X","   28",",,X"," 1130",",,X","  270","W,,X",,,"  144",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-03-27","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    5",",,X","    0",",,X","    0",",,X","  122",",,X","    0",",,X"," 2336",",,X","   68","W,,X",,,"  108",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1956-03-28","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    8",",,X","    0",",,X","    0",",,X","   61",",,X","   33",",,X"," 0754",",,X","   68","W,,X",,,"  159",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-03-29","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   43",",,X","    0",",,X","    0",",,X","   72",",,X","   22",",,X"," 0448",",,X","   90","W,,X",,,"  149",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-03-30","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    5",",,X","    0",",,X","    0",",,X","  106",",,X","   39",",,X"," 1530",",,X","  293","W,,X",,,"  175",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-03-31","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  106",",,X","   11",",,X"," 1042",",,X","  315","W,,X",,,"  206",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-04-01","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  117",",,X","    6",",,X"," 1412",",,X","  293","W,,X",,,"  144",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-04-02","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  156",",,X","   56",",,X"," 1530",",,X","  203","W,,X",,,"  149",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-04-03","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  189",",,X","   94",",,X"," 0930",",,X","  293","W,,X",,,"  129",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1956-04-04","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  272",",,X","   83",",,X"," 1324",",,X","  203","W,,X",,,"  206",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1956-04-05","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  206",",,X","  117",",,X"," 0818",",,X","  338","W,,X",,,"  129",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-04-06","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  419",",,X","    0",",,X","    0",",,X","  150",",,X","   94",",,X"," 1754",",,X","   90","W,,X",,,"  175",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-04-07","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  127",",,X","    0",",,X","    0",",,X","  161",",,X","   56",",,X"," 2012",",,X","  293","W,,X",,,"  329",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-04-08","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    8",",,X","    0",",,X","    0",",,X","  100",",,X","   39",",,X"," 1542",",,X","  338","W,,X",,,"  236",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-04-09","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  139",",,X","   17",",,X"," 1106",",,X","  315","W,,X",,,"  175",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-04-10","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  117",",,X","   22",",,X"," 1318",",,X","  158","W,,X",,,"  103",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-04-11","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  130",",,X","    0","T,,X","    0",",,X","   89",",,X","   44",",,X"," 1636",",,X","   68","W,,X",,,"  257",",,X","    1",",,X",,,,,,,"    1",",,X",,,,,"    1",",,X","    1",",,X"
"USW00013755","1956-04-12","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   33",",,X","    0",",,X","    0",",,X","  100",",,X","   44",",,X"," 0124",",,X","   23","W,,X",,,"  211",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-04-13","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  117",",,X","   22",",,X"," 1318",",,X","  203","W,,X",,,"  139",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1956-04-14","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  117",",,X","   44",",,X"," 2354",",,X","  203","W,,X",,,"  123",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-04-15","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   25",",,X","    0",",,X","    0",",,X","  189",",,X","   89",",,X"," 1536",",,X","  248","W,,X",,,"  185",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1956-04-16","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   71",",,X","    0",",,X","    0",",,X","  189",",,X","   89",",,X"," 0842",",,X","  225","W,,X",,,"  231",",,X","    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1956-04-17","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  139",",,X","   61",",,X"," 1424",",,X","  293","W,,X",,,"  149",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-04-18","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    5",",,X","    0",",,X","    0",",,X","  122",",,X","   33",",,X"," 1530",",,X","  315","W,,X",,,"  236",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-04-19","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  106",",,X","   22",",,X"," 1206",",,X","  315","W,,X",,,"  170",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-04-20","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   28",",,X","    0","T,,X","    0",",,X","  106",",,X","   50",",,X"," 1036",",,X","  293","W,,X",,,"  134",",,X","    1",",,X","    1",",,X",,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00013755","1956-04-21","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  128",",,X","    6",",,X"," 2000",",,X","  203","W,,X",,,"  195",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-04-22","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  206",",,X","   94",",,X"," 0006",",,X","  225","W,,X",,,"  149",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-04-23","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  144",",,X","   61",",,X"," 0912",",,X","  315","W,,X",,,"  231",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-04-24","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   86",",,X","    0","T,,X","    0",",,X","   83",",,X","   17",",,X"," 1648",",,X","   45","W,,X",,,"  118",",,X","    1",",,X",,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1956-04-25","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  100",",,X","    6",",,X"," 2342",",,X","  158","W,,X",,,"  118",",,X","    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1956-04-26","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   38",",,X","    0",",,X","    0",",,X","  211",",,X","   78",",,X"," 1442",",,X","  248","W,,X",,,"  149",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1956-04-27","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  144",",,X","   89",",,X"," 1424",",,X","  135","W,,X",,,"  134",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1956-04-28","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  228",",,X","  106",",,X"," 1618",",,X","  203","W,,X",,,"  159",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1956-04-29","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  206",",,X","  133",",,X"," 1930",",,X","  203","W,,X",,,"  185",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1956-04-30","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  289",",,X","  150",",I,X"," 1700",",,X","   68","W,,X",,,"  170",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1956-05-01","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  139",",I,X","   89",",,X"," 0954",",,X","   68","W,,X",,,"  134",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-05-02","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   15",",,X","    0",",,X","    0",",,X","  133",",,X","   78",",,X"," 1012",",,X","  113","W,,X",,,"  118",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-05-03","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   84",",,X","    0",",,X","    0",",,X","  167",",,X","  128",",,X"," 0812",",,X","  315","W,,X",,,"   87",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-05-04","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  127",",,X","    0",",,X","    0",",,X","  194",",,X","  122",",,X"," 1936",",,X","  360","W,,X",,,"  159",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-05-05","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  133",",,X","   61",",,X"," 0036",",,X","   23","W,,X",,,"  129",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-05-06","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  228",",,X","   89",",,X"," 0818",",,X","  203","W,,X",,,"  123",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-05-07","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  117",",,X","    0",",,X","    0",",,X","  228",",,X","   83",",,X"," 1354",",,X","   68","W,,X",,,"  149",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-05-08","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  111",",,X","   44",",,X"," 0912",",,X","   68","W,,X",,,"  180",",,X","    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1956-05-09","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  139",",,X","    6",",,X"," 2224",",,X","  203","W,,X",,,"  149",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-05-10","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  233",",,X","  133",",,X"," 1006",",,X","  248","W,,X",,,"  200",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-05-11","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    3",",,X","    0",",,X","    0",",,X","  189",",,X","  117",",,X"," 0312",",,X","   68","W,,X",,,"  170",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1956-05-12","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  294",",,X","  128",",,X"," 0842",",,X","  248","W,,X",,,"  134",",,X","    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1956-05-13","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  356",",,X","  200",",,X"," 1254",",,X","  270","W,,X",,,"  149",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-05-14","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  333",",,X","  189",",,X"," 1524",",,X","  270","W,,X",,,"  118",",,X",,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1956-05-15","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   18",",,X","    0",",,X","    0",",,X","  261",",,X","  128",",,X"," 0124",",,X","  360","W,,X",,,"  185",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-05-16","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  221",",,X","    0",",,X","    0",",,X","  239",",,X","  128",",,X"," 0412",",,X","  315","W,,X",,,"  200",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-05-17","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   58",",,X","    0",",,X","    0",",,X","  133",",,X","   50",",,X"," 1024",",,X","  293","W,,X",,,"  164",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-05-18","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    3",",,X","    0",",,X","    0",",,X","  206",",,X","   94",",,X"," 1118",",,X","  293","W,,X",,,"  139",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-05-19","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  206",",,X","  122",",,X"," 1130",",,X","  203","W,,X",,,"  154",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-05-20","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   43",",,X","    0",",,X","    0",",,X","  189",",,X","   94",",,X"," 0100",",,X","  315","W,,X",,,"  154",",,X",,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-05-21","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  178",",,X","   56",",,X"," 1354",",,X","  158","W,,X",,,"  113",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-05-22","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  340",",,X","    0",",,X","    0",",,X","  206",",,X","  133",",,X"," 2248",",,X","  203","W,,X",,,"  175",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-05-23","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   13",",,X","    0",",,X","    0",",,X","  272",",,X","  167",",,X"," 1548",",,X","  338","W,,X",,,"  164",",,X",,,"    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1956-05-24","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  167",",,X","   89",",,X"," 1054",",,X","  315","W,,X",,,"  154",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-05-25","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  150",",,X","   44",",,X"," 2330",",,X","  180","W,,X",,,"  113",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-05-26","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  167",",,X","  100",",,X"," 1430",",,X","  158","W,,X",,,"  129",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-05-27","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  142",",,X","    0",",,X","    0",",,X","  206",",,X","  150",",,X"," 1030",",,X","  203","W,,X",,,"  154",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1956-05-28","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  239",",,X","  133",",,X"," 2306",",,X","   68","W,,X",,,"  159",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1956-05-29","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  161",",,X","  100",",,X"," 0730",",,X","   68","W,,X",,,"  129",",,X",,,,,,,,,,,,,,,,,,
"USW00013755","1956-05-30","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   15",",,X","    0",",,X","    0",",,X","  217",",,X","  117",",,X"," 1554",",,X","  203","W,,X",,,"  149",",,X",,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1956-05-31","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  294",",,X","  178",",,X"," 0806",",,X","  293","W,,X",,,"  134",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1956-06-01","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  307",",,X","    0",",,X","    0",",,X","  244",",,X","  178",",,X"," 1506",",,X","  293","W,,X",,,"  190",",,X","    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1956-06-02","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  290",",,X","    0",",,X","    0",",,X","  206",",,X","  172",",,X"," 1048",",,X","  158","W,,X",,,"  129",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-06-03","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  200",",,X","  156",",,X"," 0154",",,X","  248","W,,X",,,"   93",",,X",,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-06-04","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  228",",,X","  144",",,X"," 1200",",,X","  293","W,,X",,,"  129",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1956-06-05","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  228",",,X","  128",",,X"," 1454",",,X","  158","W,,X",,,"   98",",,X","    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1956-06-06","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  222",",,X","  139",",,X"," 1042",",,X","   68","W,,X",,,"   98",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1956-06-07","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X","    0",",,X","  228",",,X","  133",",,X"," 1036",",,X","   68","W,,X",,,"  139",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1956-06-08","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  239",",,X","  139",",,X"," 1142",",,X","   68","W,,X",,,"   93",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1956-06-09","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  194",",,X","  156",",,X"," 0930",",,X","   68","W,,X",,,"  113",",,X","    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1956-06-10","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  217",",,X","  150",",,X"," 2018",",,X","  203","W,,X",,,"  113",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1956-06-11","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   48",",,X","    0",",,X","    0",",,X","  278",",,X","  178",",,X"," 0148",",,X","  338","W,,X",,,"  144",",,X","    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
